iso,variable,elec,thres.energy,thres.energy.op,thres.energy.conrep,unit.energy
ABW,Appliance|clean_cooking_fuel,elec,1.0503310023310024,0,1.0503310023310024,MJ/cap/year
ABW,Appliance|clean_cooking_fuel,non.elec,829.4130722610721,828.7179487179486,0.6951235431235431,MJ/cap/year
ABW,Appliance|clean_cooking_fuel,total,830.4634032634032,828.7179487179486,1.7454545454545451,MJ/cap/year
ABW,Appliance|television,elec,283.1888111888112,268.53146853146853,14.65734265734266,MJ/cap/year
ABW,Appliance|television,non.elec,22.153846153846153,0,22.153846153846153,MJ/cap/year
ABW,Appliance|television,total,305.34265734265733,268.53146853146853,36.811188811188806,MJ/cap/year
ABW,Appliance|mobile_telephone,elec,13.598089853409002,10.33100233100233,3.267087522406672,MJ/cap/year
ABW,Appliance|mobile_telephone,non.elec,4.9380406827215335,0,4.9380406827215335,MJ/cap/year
ABW,Appliance|mobile_telephone,total,18.536130536130536,10.33100233100233,8.205128205128204,MJ/cap/year
ABW,Appliance|refrigerator,elec,255.22921522921519,214.8251748251748,40.404040404040394,MJ/cap/year
ABW,Appliance|refrigerator,non.elec,53.73115773115772,0,53.73115773115772,MJ/cap/year
ABW,Appliance|refrigerator,total,308.9603729603729,214.8251748251748,94.13519813519812,MJ/cap/year
AFG,Appliance|clean_cooking_fuel,elec,1.0503310023310024,0,1.0503310023310024,MJ/cap/year
AFG,Appliance|clean_cooking_fuel,non.elec,829.4130722610721,828.7179487179486,0.6951235431235431,MJ/cap/year
AFG,Appliance|clean_cooking_fuel,total,830.4634032634032,828.7179487179486,1.7454545454545451,MJ/cap/year
AFG,Appliance|television,elec,283.1888111888112,268.53146853146853,14.65734265734266,MJ/cap/year
AFG,Appliance|television,non.elec,22.153846153846153,0,22.153846153846153,MJ/cap/year
AFG,Appliance|television,total,305.34265734265733,268.53146853146853,36.811188811188806,MJ/cap/year
AFG,Appliance|mobile_telephone,elec,13.598089853409002,10.33100233100233,3.267087522406672,MJ/cap/year
AFG,Appliance|mobile_telephone,non.elec,4.9380406827215335,0,4.9380406827215335,MJ/cap/year
AFG,Appliance|mobile_telephone,total,18.536130536130536,10.33100233100233,8.205128205128204,MJ/cap/year
AFG,Appliance|refrigerator,elec,255.22921522921519,214.8251748251748,40.404040404040394,MJ/cap/year
AFG,Appliance|refrigerator,non.elec,53.73115773115772,0,53.73115773115772,MJ/cap/year
AFG,Appliance|refrigerator,total,308.9603729603729,214.8251748251748,94.13519813519812,MJ/cap/year
AGO,Appliance|clean_cooking_fuel,elec,1.0503310023310024,0,1.0503310023310024,MJ/cap/year
AGO,Appliance|clean_cooking_fuel,non.elec,829.4130722610721,828.7179487179486,0.6951235431235431,MJ/cap/year
AGO,Appliance|clean_cooking_fuel,total,830.4634032634032,828.7179487179486,1.7454545454545451,MJ/cap/year
AGO,Appliance|television,elec,283.1888111888112,268.53146853146853,14.65734265734266,MJ/cap/year
AGO,Appliance|television,non.elec,22.153846153846153,0,22.153846153846153,MJ/cap/year
AGO,Appliance|television,total,305.34265734265733,268.53146853146853,36.811188811188806,MJ/cap/year
AGO,Appliance|mobile_telephone,elec,13.598089853409002,10.33100233100233,3.267087522406672,MJ/cap/year
AGO,Appliance|mobile_telephone,non.elec,4.9380406827215335,0,4.9380406827215335,MJ/cap/year
AGO,Appliance|mobile_telephone,total,18.536130536130536,10.33100233100233,8.205128205128204,MJ/cap/year
AGO,Appliance|refrigerator,elec,255.22921522921519,214.8251748251748,40.404040404040394,MJ/cap/year
AGO,Appliance|refrigerator,non.elec,53.73115773115772,0,53.73115773115772,MJ/cap/year
AGO,Appliance|refrigerator,total,308.9603729603729,214.8251748251748,94.13519813519812,MJ/cap/year
ALB,Appliance|clean_cooking_fuel,elec,1.0503310023310024,0,1.0503310023310024,MJ/cap/year
ALB,Appliance|clean_cooking_fuel,non.elec,829.4130722610721,828.7179487179486,0.6951235431235431,MJ/cap/year
ALB,Appliance|clean_cooking_fuel,total,830.4634032634032,828.7179487179486,1.7454545454545451,MJ/cap/year
ALB,Appliance|television,elec,283.1888111888112,268.53146853146853,14.65734265734266,MJ/cap/year
ALB,Appliance|television,non.elec,22.153846153846153,0,22.153846153846153,MJ/cap/year
ALB,Appliance|television,total,305.34265734265733,268.53146853146853,36.811188811188806,MJ/cap/year
ALB,Appliance|mobile_telephone,elec,13.598089853409002,10.33100233100233,3.267087522406672,MJ/cap/year
ALB,Appliance|mobile_telephone,non.elec,4.9380406827215335,0,4.9380406827215335,MJ/cap/year
ALB,Appliance|mobile_telephone,total,18.536130536130536,10.33100233100233,8.205128205128204,MJ/cap/year
ALB,Appliance|refrigerator,elec,255.22921522921519,214.8251748251748,40.404040404040394,MJ/cap/year
ALB,Appliance|refrigerator,non.elec,53.73115773115772,0,53.73115773115772,MJ/cap/year
ALB,Appliance|refrigerator,total,308.9603729603729,214.8251748251748,94.13519813519812,MJ/cap/year
ARE,Appliance|clean_cooking_fuel,elec,1.0503310023310024,0,1.0503310023310024,MJ/cap/year
ARE,Appliance|clean_cooking_fuel,non.elec,829.4130722610721,828.7179487179486,0.6951235431235431,MJ/cap/year
ARE,Appliance|clean_cooking_fuel,total,830.4634032634032,828.7179487179486,1.7454545454545451,MJ/cap/year
ARE,Appliance|television,elec,283.1888111888112,268.53146853146853,14.65734265734266,MJ/cap/year
ARE,Appliance|television,non.elec,22.153846153846153,0,22.153846153846153,MJ/cap/year
ARE,Appliance|television,total,305.34265734265733,268.53146853146853,36.811188811188806,MJ/cap/year
